Time,RPM
(s),-
10.249,0
10.5,0
10.749,0
11.0,0
11.25,0
11.501,0
11.751,0
12.002,0
12.252,0
12.503,0
12.752,0
13.003,0
13.253,0
13.504,0
13.754,0
14.005,0
14.255,0
14.505,0
14.755,0
15.006,0
15.256,0
15.507,0
15.757,0
16.008,4480
16.258,6880
16.508,6880
16.759,0
17.009,11600
17.26,0
17.51,0
17.761,11600
18.012,0
18.262,11520
18.512,0
18.762,11520
19.013,0
19.263,0
19.514,11440
19.765,0
20.015,11440
20.265,0
20.515,11440
20.766,0
21.017,11440
21.267,0
21.518,0
21.768,11360
22.019,0
22.269,11440
22.519,0
22.77,11360
23.021,0
23.271,11360
23.522,0
23.772,0
24.023,11360
24.273,0
24.523,11360
24.774,0
25.024,11360
25.275,0
25.525,11360
25.776,0
26.027,0
26.276,11360
26.527,0
26.777,9920
27.028,0
27.279,9280
27.529,0
27.78,9360
28.029,9440
28.28,0
28.531,9360
28.781,0
29.032,9360
29.282,0
29.533,9440
29.784,0
30.033,9360
30.284,0
30.534,9360
30.785,0
31.036,9360
31.286,9440
31.537,0
31.787,9360
32.037,0
32.288,9360
32.538,0
32.789,9360
33.039,0
33.29,9440
33.541,0
33.79,9360
34.041,9520
34.291,0
34.542,9360
34.793,0
35.043,9360
35.294,0
35.544,9360
35.794,0
36.044,9440
36.295,0
36.546,9280
36.796,7920
37.047,0
37.297,7200
37.548,0
37.798,7200
38.048,7200
38.299,0
38.549,7280
38.8,7200
39.051,0
39.301,7200
39.552,7360
39.802,0
40.052,7200
40.303,7280
40.553,0
40.804,7280
41.055,7280
41.305,0
41.555,7280
41.805,0
42.056,7200
42.307,7200
42.557,0
42.808,7280
43.058,7200
43.309,0
43.559,7200
43.809,7200
44.06,0
44.31,7200
44.561,7280
44.812,0
45.062,7200
45.313,7200
45.563,0
45.813,7280
46.064,0
46.314,7280
46.565,7200
46.816,0
47.066,5440
47.316,5360
47.566,5360
47.817,0
48.068,5360
48.318,5440
48.569,5440
48.819,0
49.07,5440
49.32,5440
49.57,5440
49.821,0
50.071,5520
50.322,5360
50.573,0
50.823,5520
51.074,5440
51.324,5440
51.574,0
51.825,5440
52.075,5440
52.326,5440
52.577,0
52.827,5440
53.078,5360
53.328,5360
53.578,0
53.829,5440
54.079,5520
54.33,0
54.581,5440
54.831,5440
55.081,5440
55.332,0
55.582,5360
55.833,5440
56.083,5440
56.334,0
56.585,5520
56.835,3520
57.085,3120
57.335,3040
57.586,0
57.837,3120
58.087,3040
58.338,3120
58.589,3040
58.839,3120
59.089,3040
59.34,0
59.59,3120
59.841,3040
60.091,3040
60.342,3040
60.593,3040
60.843,0
61.093,3040
61.344,3120
61.594,3040
61.845,3040
62.095,3040
62.346,3040
62.597,0
62.846,3040
63.097,3120
63.348,3120
63.598,3040
63.849,3120
64.1,3040
64.35,0
64.601,3040
64.85,3120
65.101,3040
65.352,3120
65.602,3040
65.853,0
66.103,3040
66.354,3120
66.605,3040
66.854,5040
67.105,5600
67.356,0
67.606,5520
67.857,5520
68.108,0
68.358,5440
68.609,5440
68.858,5440
69.109,0
69.36,5440
69.61,5440
69.861,5440
70.112,0
70.362,5440
70.612,5520
70.862,5440
71.113,0
71.364,5440
71.614,5440
71.865,0
72.115,5440
72.366,5360
72.616,5520
72.866,0
73.117,5440
73.367,5440
73.618,5440
73.869,0
74.119,5440
74.37,5520
74.62,5440
74.87,0
75.121,5440
75.371,5440
75.622,0
75.873,5440
76.123,5440
76.374,5440
76.624,0
76.874,7120
77.125,7360
77.375,0
77.626,7360
77.877,7280
78.127,0
78.377,7360
78.627,7280
78.878,0
79.129,7200
79.379,0
79.63,7200
79.88,7200
80.131,0
80.381,7360
80.631,7280
80.882,0
81.132,7280
81.383,7280
81.634,0
81.884,7200
82.135,7360
82.385,0
82.635,7280
82.886,0
83.136,7200
83.387,7280
83.638,0
83.888,7200
84.139,7200
84.388,0
84.639,7280
84.89,7280
85.14,0
85.391,7280
85.641,7280
85.892,0
86.142,7280
86.392,7360
86.643,0
86.893,9360
87.144,0
87.395,9440
87.645,0
87.896,9440
88.145,0
88.396,9360
88.647,0
88.897,9440
89.148,9440
89.398,0
89.649,9440
89.9,0
90.149,9360
90.4,0
90.65,9440
90.901,0
91.151,9440
91.402,0
91.653,9360
91.902,0
92.153,9360
92.403,9440
92.654,0
92.905,9360
93.155,0
93.406,9440
93.656,0
93.906,9360
94.157,0
94.407,9360
94.658,0
94.908,9440
95.159,9360
95.41,0
95.66,9360
95.91,0
96.16,9280
96.411,0
96.662,9520
96.912,0
97.163,11280
97.413,0
97.664,11280
97.914,0
98.164,0
98.415,11280
98.665,0
98.916,11280
99.167,0
99.417,11280
99.667,0
99.917,11280
100.168,0
100.419,0
100.669,11200
100.92,0
101.171,11200
101.421,0
101.671,11280
101.922,0
102.172,11200
102.423,0
102.673,11280
102.924,0
103.175,0
103.425,11200
103.675,0
103.926,11280
104.176,0
104.427,11200
104.678,0
104.928,11280
105.179,0
105.43,0
105.679,11280
105.93,0
106.18,11280
106.431,0
106.682,11120
106.933,0
107.183,6640
107.433,6640
107.683,0
107.934,400
108.185,0
108.435,0
108.686,0
108.936,0
109.187,0
109.436,0
109.687,0
109.937,0
110.188,0
110.438,0
110.689,0
110.939,0
111.19,0
111.44,0
111.69,0
111.941,0
112.191,0
112.442,0
