Time,RPM
112.442,0
112.692,0
112.943,0
113.192,0
113.443,0
113.693,0
113.944,0
114.194,0
114.445,0
114.695,0
114.946,0
115.195,0
115.446,0
115.697,0
115.947,0
116.198,0
116.448,0
116.699,0
116.948,0
117.199,0
117.449,0
117.7,0
117.95,0
118.201,0
118.451,0
118.702,0
118.951,0
119.202,0
119.452,0
119.703,0
119.954,0
120.204,0
120.455,0
120.705,0
120.955,0
121.205,0
121.456,0
121.706,0
121.957,0
122.207,0
122.458,0
122.707,0
122.958,0
123.208,0
123.459,0
123.709,0
123.96,0
124.211,0
124.461,0
124.711,0
124.961,0
125.212,0
125.462,0
125.713,0
125.963,0
126.214,0
126.464,0
126.714,0
126.964,0
127.215,0
127.465,0
127.716,0
127.966,0
128.217,0
128.467,0
128.717,0
128.968,0
129.218,0
129.469,0
129.719,0
129.97,0
130.22,0
130.47,0
130.72,0
130.971,0
131.221,0
131.472,0
131.722,0
131.973,0
132.222,0
132.473,0
132.723,0
