,fx,fy,fz,mx,my,mz,v1,v2
0.0,-0.1007080078125,-0.1708984375,0.79345703125,-0.10498046875,0.078125,0.0390625,0.0,0.0
0.0,-0.115966796875,-0.189208984375,0.84228515625,-0.10498046875,0.0830078125,0.04150390625,0.0,0.0
0.0,-0.1068115234375,-0.1708984375,0.811767578125,-0.107421875,0.08544921875,0.0390625,0.0,0.0
0.13566986998304126,-0.1068115234375,-0.1678466796875,0.799560546875,-0.10986328125,0.087890625,0.03662109375,0.0,0.0
0.2713397399660825,-0.1068115234375,-0.1708984375,0.799560546875,-0.10986328125,0.087890625,0.04150390625,0.0,0.0
0.3979649519502544,-0.103759765625,-0.1708984375,0.799560546875,-0.10986328125,0.09033203125,0.04150390625,0.0,0.0
0.5245901639344263,-0.1007080078125,-0.177001953125,0.81787109375,-0.107421875,0.08544921875,0.0390625,0.0,0.0
0.6512153759185981,-0.10986328125,-0.1708984375,0.836181640625,-0.10498046875,0.087890625,0.0390625,0.0,0.0
0.7778405879027699,-0.1129150390625,-0.1708984375,0.8056640625,-0.10986328125,0.08544921875,0.0390625,0.0,0.0
0.9044657998869418,-0.115966796875,-0.1678466796875,0.799560546875,-0.10498046875,0.08544921875,0.0390625,0.0,0.0
1.0310910118711136,-0.10986328125,-0.1708984375,0.787353515625,-0.10986328125,0.08544921875,0.0390625,0.0,0.0
1.148671565856416,-0.1129150390625,-0.1678466796875,0.79345703125,-0.10986328125,0.08544921875,0.0390625,0.0,0.0
1.2662521198417185,-0.10986328125,-0.1708984375,0.79345703125,-0.107421875,0.08544921875,0.03662109375,0.0,0.0
1.3928773318258902,-0.10986328125,-0.1739501953125,0.799560546875,-0.1123046875,0.08544921875,0.0390625,0.0,0.0
1.5104578858111928,-0.10986328125,-0.1708984375,0.8056640625,-0.107421875,0.08544921875,0.0390625,0.0,0.0
1.6370830977953645,-0.1068115234375,-0.1739501953125,0.79345703125,-0.11474609375,0.08544921875,0.0390625,0.0,0.0
1.7637083097795365,-0.1129150390625,-0.1678466796875,0.811767578125,-0.1123046875,0.08544921875,0.0390625,0.0,0.0
1.8903335217637083,-0.1129150390625,-0.1739501953125,0.8056640625,-0.1123046875,0.09033203125,0.03662109375,0.0,0.0
2.01695873374788,-0.10986328125,-0.1678466796875,0.79345703125,-0.10986328125,0.08544921875,0.0390625,0.0,0.0
2.143583945732052,-0.10986328125,-0.1708984375,0.81787109375,-0.11474609375,0.08544921875,0.0390625,0.0,0.0
2.270209157716224,-0.1129150390625,-0.1708984375,0.811767578125,-0.1123046875,0.0830078125,0.03662109375,0.0,0.0
2.3877897117015263,-0.1129150390625,-0.1678466796875,0.799560546875,-0.10986328125,0.08544921875,0.03662109375,0.0,0.0
2.5053702656868286,-0.1129150390625,-0.1739501953125,0.79345703125,-0.10986328125,0.0830078125,0.0390625,0.0,0.0
2.6319954776710004,-0.10986328125,-0.1678466796875,0.811767578125,-0.10986328125,0.0830078125,0.0390625,0.0,0.0
2.749576031656303,-0.10986328125,-0.1678466796875,0.811767578125,-0.1123046875,0.08544921875,0.0390625,0.0,0.0
2.8671565856416055,-0.10986328125,-0.177001953125,0.811767578125,-0.1123046875,0.08056640625,0.04150390625,0.0,0.0
2.984737139626908,-0.10986328125,-0.177001953125,0.811767578125,-0.1123046875,0.08056640625,0.04150390625,0.0,0.0
3.10231769361221,-0.103759765625,-0.1708984375,0.8056640625,-0.1123046875,0.0830078125,0.04150390625,0.0,0.0
3.2289429055963823,-0.10986328125,-0.1739501953125,0.811767578125,-0.1123046875,0.0830078125,0.0390625,0.0,0.0
3.3465234595816846,-0.10986328125,-0.1678466796875,0.811767578125,-0.1123046875,0.0830078125,0.0390625,0.0,0.0
3.4731486715658564,-0.1068115234375,-0.1708984375,0.811767578125,-0.1123046875,0.0830078125,0.0390625,0.0,0.0
3.5907292255511587,-0.10986328125,-0.1708984375,0.811767578125,-0.107421875,0.0830078125,0.0390625,0.0,0.0
3.717354437535331,-0.1068115234375,-0.1678466796875,0.81787109375,-0.10986328125,0.0830078125,0.0390625,0.0,0.0
3.8439796495195027,-0.10986328125,-0.1739501953125,0.823974609375,-0.10986328125,0.0830078125,0.0390625,0.0,0.0
3.9706048615036744,-0.10986328125,-0.1708984375,0.799560546875,-0.1123046875,0.08544921875,0.0390625,0.0,0.0
4.088185415488977,-0.10986328125,-0.1708984375,0.79345703125,-0.10986328125,0.08544921875,0.0390625,0.0,0.0
4.214810627473149,-0.115966796875,-0.1678466796875,0.799560546875,-0.10986328125,0.0830078125,0.0390625,0.0,0.0
4.34143583945732,-0.10986328125,-0.1617431640625,0.775146484375,-0.10986328125,0.0830078125,0.0390625,0.0,0.0
4.459016393442623,-0.10986328125,-0.1678466796875,0.787353515625,-0.10986328125,0.078125,0.0390625,0.0,0.0
4.567552289429056,-0.115966796875,-0.1708984375,0.79345703125,-0.10986328125,0.08056640625,0.0439453125,0.0,0.0
4.685132843414358,-0.10986328125,-0.1678466796875,0.8056640625,-0.10498046875,0.08056640625,0.0390625,0.0,0.0
4.8027133973996605,-0.1129150390625,-0.1739501953125,0.799560546875,-0.107421875,0.08544921875,0.04150390625,0.0,0.0
4.920293951384963,-0.115966796875,-0.1708984375,0.799560546875,-0.11474609375,0.087890625,0.04150390625,0.0,0.0
5.037874505370266,-0.1129150390625,-0.1708984375,0.8056640625,-0.10986328125,0.08056640625,0.04150390625,0.0,0.0
5.155455059355568,-0.1129150390625,-0.1708984375,0.811767578125,-0.10986328125,0.08056640625,0.04150390625,0.0,0.0
5.273035613340871,-0.1129150390625,-0.1739501953125,0.811767578125,-0.107421875,0.08056640625,0.0390625,0.0,0.0
5.390616167326173,-0.1129150390625,-0.1708984375,0.8056640625,-0.107421875,0.07568359375,0.0390625,0.0,0.0
5.508196721311475,-0.1129150390625,-0.1678466796875,0.8056640625,-0.107421875,0.08056640625,0.0390625,0.0,0.0
5.625777275296778,-0.10986328125,-0.1678466796875,0.79345703125,-0.10986328125,0.0830078125,0.0390625,0.0,0.0
5.74335782928208,-0.10986328125,-0.1678466796875,0.799560546875,-0.107421875,0.0830078125,0.0341796875,0.0,0.0
5.869983041266252,-0.10986328125,-0.1678466796875,0.8056640625,-0.10986328125,0.087890625,0.03662109375,0.0,0.0
5.996608253250424,-0.1129150390625,-0.164794921875,0.8056640625,-0.10498046875,0.0830078125,0.0390625,0.0,0.0
6.114188807235727,-0.1129150390625,-0.164794921875,0.8056640625,-0.10986328125,0.08544921875,0.0390625,0.0,0.0
6.231769361221029,-0.115966796875,-0.1678466796875,0.811767578125,-0.10986328125,0.078125,0.03662109375,0.0,0.0
6.3583945732052,-0.1129150390625,-0.1678466796875,0.8056640625,-0.107421875,0.0830078125,0.04150390625,0.0,0.0
6.4759751271905035,-0.10986328125,-0.164794921875,0.8056640625,-0.107421875,0.0830078125,0.0390625,0.0,0.0
6.593555681175806,-0.1129150390625,-0.1708984375,0.8056640625,-0.107421875,0.08544921875,0.0390625,0.0,0.0
6.711136235161108,-0.1129150390625,-0.1708984375,0.79345703125,-0.107421875,0.08056640625,0.0390625,0.0,0.0
6.8377614471452794,-0.1190185546875,-0.1708984375,0.79345703125,-0.107421875,0.0830078125,0.03662109375,0.0,0.0
6.955342001130583,-0.1220703125,-0.164794921875,0.787353515625,-0.107421875,0.08544921875,0.03662109375,0.0,0.0
7.081967213114754,-0.1190185546875,-0.164794921875,0.79345703125,-0.107421875,0.08544921875,0.03662109375,0.0,0.0
7.208592425098926,-0.1190185546875,-0.164794921875,0.775146484375,-0.107421875,0.0830078125,0.03662109375,0.0,0.0
7.3261729790842285,-0.115966796875,-0.1678466796875,0.79345703125,-0.107421875,0.087890625,0.03662109375,0.0,0.0
7.4527981910684,-0.10986328125,-0.1678466796875,0.787353515625,-0.107421875,0.087890625,0.03662109375,0.0,0.0
7.570378745053703,-0.115966796875,-0.1708984375,0.799560546875,-0.107421875,0.087890625,0.03662109375,0.0,0.0
7.687959299039005,-0.1190185546875,-0.1708984375,0.79345703125,-0.10986328125,0.087890625,0.03662109375,0.0,0.0
7.814584511023177,-0.115966796875,-0.164794921875,0.799560546875,-0.10986328125,0.087890625,0.03662109375,0.0,0.0
7.941209723007349,-0.10986328125,-0.1739501953125,0.799560546875,-0.10986328125,0.087890625,0.04150390625,0.0,0.0
8.058790276992651,-0.103759765625,-0.1800537109375,0.81787109375,-0.107421875,0.08544921875,0.0390625,0.0,0.0
8.185415488976822,-0.1068115234375,-0.177001953125,0.787353515625,-0.107421875,0.08544921875,0.0390625,0.0,0.0
8.302996042962125,-0.1068115234375,-0.1800537109375,0.799560546875,-0.107421875,0.087890625,0.0390625,0.0,0.0
8.420576596947427,-0.10986328125,-0.177001953125,0.811767578125,-0.107421875,0.087890625,0.0390625,0.0,0.0
8.52911249293386,-0.1068115234375,-0.177001953125,0.811767578125,-0.107421875,0.087890625,0.0390625,0.0,0.0
8.646693046919163,-0.103759765625,-0.1739501953125,0.811767578125,-0.107421875,0.0830078125,0.0390625,0.0,0.0
8.755228942905596,-0.1068115234375,-0.177001953125,0.81787109375,-0.10498046875,0.09033203125,0.0390625,0.0,0.0
8.872809496890898,-0.10986328125,-0.1678466796875,0.799560546875,-0.10986328125,0.09033203125,0.0390625,0.0,0.0
8.9903900508762,-0.1068115234375,-0.1678466796875,0.8056640625,-0.107421875,0.09033203125,0.0390625,0.0,0.0
9.098925946862634,-0.103759765625,-0.1708984375,0.799560546875,-0.10498046875,0.087890625,0.0390625,0.0,0.0
9.216506500847936,-0.1068115234375,-0.1708984375,0.79345703125,-0.10986328125,0.087890625,0.04150390625,0.0,0.0
9.334087054833239,-0.103759765625,-0.177001953125,0.811767578125,-0.10498046875,0.08544921875,0.0390625,0.0,0.0
9.451667608818541,-0.1068115234375,-0.1708984375,0.8056640625,-0.10498046875,0.0927734375,0.0390625,0.0,0.0
9.569248162803843,-0.1068115234375,-0.1708984375,0.8056640625,-0.10498046875,0.0927734375,0.0390625,0.0,0.0
9.686828716789146,-0.1068115234375,-0.1739501953125,0.811767578125,-0.10498046875,0.09521484375,0.0390625,0.0,0.0
9.80440927077445,-0.1129150390625,-0.1739501953125,0.8056640625,-0.10498046875,0.09033203125,0.0390625,0.0,0.0
9.921989824759752,-0.1068115234375,-0.1800537109375,0.81787109375,-0.1025390625,0.0927734375,0.0390625,0.0,0.0
10.039570378745054,-0.1068115234375,-0.1800537109375,0.799560546875,-0.10498046875,0.0927734375,0.0390625,0.0,0.0
10.157150932730357,-0.1068115234375,-0.1678466796875,0.8056640625,-0.1025390625,0.087890625,0.03662109375,0.0,0.0
10.274731486715659,-0.103759765625,-0.1739501953125,0.8056640625,-0.107421875,0.087890625,0.04150390625,0.0,0.0
10.392312040700961,-0.09765625,-0.1739501953125,0.823974609375,-0.10009765625,0.087890625,0.0390625,0.0,0.0
10.509892594686264,-0.1068115234375,-0.1708984375,0.830078125,-0.1025390625,0.09033203125,0.0390625,0.0,0.0
10.627473148671566,-0.103759765625,-0.1708984375,0.8056640625,-0.10009765625,0.0927734375,0.03662109375,0.0,0.0
