,fx,fy,fz,mx,my,mz,v1,v2
0.0,-0.10986328125,-0.079345703125,0.396728515625,-0.10498046875,0.08056640625,0.00732421875,0.0,0.0
0.0,-0.10986328125,-0.1312255859375,0.74462890625,-0.1025390625,0.05859375,0.0244140625,0.0,0.0
0.0,-0.10986328125,-0.13427734375,0.74462890625,-0.10986328125,0.0537109375,0.029296875,0.0,0.0
0.0,-0.0885009765625,-0.128173828125,0.72021484375,-0.10498046875,0.06103515625,0.029296875,0.0,0.0
0.14471452798191067,-0.0885009765625,-0.1220703125,0.732421875,-0.10498046875,0.05615234375,0.02685546875,0.0,0.0
0.2532504239683437,-0.0885009765625,-0.1220703125,0.74462890625,-0.10498046875,0.05615234375,0.0244140625,0.0,0.0
0.3979649519502544,-0.08544921875,-0.1251220703125,0.750732421875,-0.10498046875,0.05859375,0.02685546875,0.0,0.0
0.5065008479366874,-0.0823974609375,-0.128173828125,0.738525390625,-0.10498046875,0.06103515625,0.029296875,0.0,0.0
0.6512153759185981,-0.08544921875,-0.1312255859375,0.726318359375,-0.10498046875,0.0634765625,0.03173828125,0.0,0.0
0.7597512719050311,-0.08544921875,-0.128173828125,0.726318359375,-0.10498046875,0.06103515625,0.029296875,0.0,0.0
0.8682871678914641,-0.08544921875,-0.128173828125,0.726318359375,-0.10498046875,0.06103515625,0.0244140625,0.0,0.0
0.9768230638778971,-0.08544921875,-0.128173828125,0.726318359375,-0.10498046875,0.06103515625,0.0244140625,0.0,0.0
1.1215375918598078,-0.08544921875,-0.13427734375,0.72021484375,-0.10498046875,0.06103515625,0.02685546875,0.0,0.0
1.2300734878462407,-0.08544921875,-0.1373291015625,0.72021484375,-0.107421875,0.06103515625,0.029296875,0.0,0.0
1.3386093838326738,-0.08544921875,-0.13427734375,0.714111328125,-0.10986328125,0.05859375,0.02685546875,0.0,0.0
1.447145279819107,-0.08544921875,-0.13427734375,0.72021484375,-0.1123046875,0.05615234375,0.02685546875,0.0,0.0
1.5918598078010175,-0.08544921875,-0.1312255859375,0.72021484375,-0.10986328125,0.05859375,0.0244140625,0.0,0.0
1.7003957037874506,-0.08544921875,-0.128173828125,0.72021484375,-0.10986328125,0.05859375,0.02685546875,0.0,0.0
1.8451102317693613,-0.08544921875,-0.13427734375,0.72021484375,-0.10986328125,0.05859375,0.02685546875,0.0,0.0
1.9536461277557942,-0.0823974609375,-0.1373291015625,0.72021484375,-0.10986328125,0.0537109375,0.02685546875,0.0,0.0
2.0621820237422273,-0.079345703125,-0.1373291015625,0.72021484375,-0.107421875,0.0537109375,0.02685546875,0.0,0.0
2.206896551724138,-0.0823974609375,-0.1312255859375,0.72021484375,-0.10498046875,0.0537109375,0.02685546875,0.0,0.0
2.3154324477105708,-0.08544921875,-0.128173828125,0.726318359375,-0.1025390625,0.0537109375,0.02685546875,0.0,0.0
