Time,RPM
141200,5040
141534,0
141868,5040
142201,5220
142535,5220
142869,5400
143203,5220
143537,5580
143870,5220
144204,5400
144538,0
144872,5400
145206,5040
145540,5400
145873,5220
146207,5400
146541,5040
146875,5580
147209,5220
147543,0
147876,5040
148210,5400
148544,5220
148878,5400
149212,5400
149545,5040
149880,5220
150214,0
150547,5400
150882,5220
151216,5580
151549,5220
151883,5580
152217,5040
152551,5400
152885,5400
153219,0
153552,5040
153886,5400
154220,5400
154554,5220
154888,5400
155222,5040
155555,5220
155889,5400
156223,0
156557,5040
156891,5580
157224,5040
157558,5220
157892,5040
158226,5580
158560,5220
158894,0
159227,5220
159561,5220
159895,5400
160229,5940
160564,6300
160898,6300
161231,6120
161565,0
161899,6120
162233,6300
162567,6120
162900,6120
163234,6120
163568,6120
163902,6300
164236,0
164570,6300
164903,6120
165237,6300
165571,6300
165905,6300
166239,6120
166573,0
166906,6120
167240,6300
167574,6120
167908,6120
168242,6120
168576,6120
168909,6120
169243,0
169577,6120
169911,5940
170245,5940
170578,6300
170913,6120
171247,6300
171581,0
171915,6120
172249,6300
172582,6300
172916,6300
173250,6300
173584,6300
173918,0
174252,6120
174585,6300
174919,6120
175253,6120
175587,5940
175921,6120
176254,6120
176588,0
176922,6120
177256,6300
177590,6480
177924,6120
178257,6480
178591,6480
178925,0
179259,6300
179593,6300
179927,6120
180260,1080
180594,0
180928,0
181262,0
181596,0
181929,0
182263,0
182597,0
182931,0
183265,0
183599,0
183931,0
184265,0
184599,0
184933,0
185267,0
185601,0
185934,0
186268,0
186602,0
186936,0
187269,0
187602,0
187936,0
188270,0
188604,0
188938,0
189272,0
